image,NLBPresent
DSC03327_3,1
DSC03328_0,1
DSC03328_1,1
DSC03328_2,1
DSC03328_3,1
DSC03329_0,1
DSC03329_1,1
DSC03329_2,1
DSC03329_3,1
DSC03330_0,1
DSC03330_1,1
DSC03330_2,1
DSC03330_3,1
DSC03331_0,1
DSC03331_1,1
DSC03331_2,1
DSC03331_3,1
DSC03332_0,1
DSC03332_1,1
DSC03332_2,1
DSC03332_3,1
DSC03333_0,1
DSC03333_1,1
DSC03333_2,1
DSC03333_3,1
DSC03334_0,1
DSC03334_1,1
DSC03334_2,1
DSC03334_3,1
DSC03335_0,1
DSC03335_1,1
DSC03335_2,1
DSC03335_3,1
DSC03336_0,1
DSC03336_1,1
DSC03336_2,1
DSC03336_3,1
DSC03337_0,1
DSC03337_1,1
DSC03337_2,1
DSC03337_3,1
DSC03338_0,1
DSC03338_1,1
DSC03338_2,1
DSC03338_3,1
DSC03339_0,0
DSC03339_1,1
DSC03339_2,1
DSC03339_3,1
DSC03340_0,1
DSC03340_1,0
DSC03340_2,1
DSC03340_3,1
DSC03341_0,1
DSC03341_1,1
DSC03341_2,1
DSC03341_3,1
DSC03342_0,1
DSC03342_1,1
DSC03342_2,1
DSC03342_3,1
DSC03343_0,1
DSC03343_1,1
DSC03343_2,1
DSC03343_3,1
DSC03344_0,1
DSC03344_1,1
DSC03344_2,1
DSC03344_3,0
DSC03345_0,1
DSC03345_1,1
DSC03345_2,1
DSC03345_3,1
DSC03346_0,1
DSC03346_1,0
DSC03346_2,1
DSC03346_3,1
DSC03347_0,0
DSC03347_1,1
DSC03347_2,1
DSC03347_3,1
DSC03348_0,1
DSC03348_1,1
DSC03348_2,1
DSC03348_3,1
DSC03349_0,1
DSC03349_1,1
DSC03349_2,1
DSC03349_3,1
DSC03350_0,1
DSC03350_1,1
DSC03350_2,1
DSC03350_3,1
DSC03351_0,1
DSC03351_1,1
DSC03351_2,1
DSC03351_3,1
DSC03352_0,1
DSC03352_1,1
DSC03352_2,1
DSC03352_3,1
DSC03353_0,1
DSC03353_1,1
DSC03353_2,1
DSC03353_3,1
DSC03354_0,1
DSC03354_1,1
DSC03354_2,1
DSC03354_3,1
DSC03355_0,1
DSC03355_1,1
DSC03355_2,1
DSC03355_3,1
DSC03356_0,1
DSC03356_1,1
DSC03356_2,1
DSC03356_3,1
DSC03357_0,0
DSC03357_1,0
DSC03357_2,1
DSC03357_3,0
DSC03358_0,0
DSC03358_1,0
DSC03358_2,1
DSC03358_3,0
DSC03359_0,1
DSC03359_1,0
DSC03359_2,1
DSC03359_3,1
DSC03360_0,1
DSC03360_1,1
DSC03360_2,1
DSC03360_3,1
DSC03361_0,1
DSC03361_1,1
DSC03361_2,1
DSC03361_3,1
DSC03362_0,1
DSC03362_1,1
DSC03362_2,1
DSC03362_3,1
DSC03363_0,1
DSC03363_1,1
DSC03363_2,1
DSC03363_3,1
DSC03364_0,1
DSC03364_1,1
DSC03364_2,1
DSC03364_3,1
DSC03365_0,1
DSC03365_1,1
DSC03365_2,1
DSC03365_3,1
DSC03366_0,1
DSC03366_1,1
DSC03366_2,1
DSC03366_3,1
DSC03367_0,1
DSC03367_1,1
DSC03367_2,1
DSC03367_3,1
DSC03368_0,1
DSC03368_1,1
DSC03368_2,1
DSC03368_3,1
DSC03369_0,1
DSC03369_1,1
DSC03369_2,1
DSC03369_3,1
DSC03370_0,1
DSC03370_1,1
DSC03370_2,1
DSC03370_3,1
DSC03371_0,1
DSC03371_1,1
DSC03371_2,1
DSC03371_3,1
DSC03372_0,1
DSC03372_1,1
DSC03372_2,1
DSC03372_3,1
DSC03373_0,1
DSC03373_1,1
DSC03373_2,1
DSC03373_3,1
DSC03374_0,1
DSC03374_1,1
DSC03374_2,1
DSC03374_3,1
DSC03375_0,1
DSC03375_1,1
DSC03375_2,1
DSC03375_3,1
DSC03376_0,1
DSC03376_1,1
DSC03376_2,0
DSC03376_3,1
DSC03377_0,1
DSC03377_1,1
DSC03377_2,1
DSC03377_3,1
DSC03378_0,1
DSC03378_1,1
DSC03378_2,1
DSC03378_3,1
DSC03379_0,1
DSC03379_1,1
DSC03379_2,1
DSC03379_3,1
DSC03380_0,1
DSC03380_1,0
DSC03380_2,1
DSC03380_3,0
DSC03381_0,1
DSC03381_1,1
DSC03381_2,1
DSC03381_3,0
DSC03382_0,1
DSC03382_1,1
DSC03382_2,1
DSC03382_3,1
DSC03383_0,1
DSC03383_1,1
DSC03383_2,0
DSC03383_3,1
DSC03384_0,1
DSC03384_1,1
DSC03384_2,1
DSC03384_3,1
DSC03385_0,1
DSC03385_1,0
DSC03385_2,1
DSC03385_3,1
DSC03386_0,0
DSC03386_1,1
DSC03386_2,1
DSC03386_3,1
DSC03387_0,1
DSC03387_1,1
DSC03387_2,1
DSC03387_3,1
DSC03388_0,1
DSC03388_1,1
DSC03388_2,1
DSC03388_3,1
DSC03389_0,1
DSC03389_1,1
DSC03389_2,1
DSC03389_3,0
DSC03390_0,1
DSC03390_1,1
DSC03390_2,1
DSC03390_3,1
DSC03391_0,1
DSC03391_1,1
DSC03391_2,1
DSC03391_3,1
DSC03392_0,1
DSC03392_1,1
DSC03392_2,1
DSC03392_3,1
DSC03393_0,1
DSC03393_1,1
DSC03393_2,1
DSC03393_3,1
DSC03394_0,1
DSC03394_1,1
DSC03394_2,1
DSC03394_3,1
DSC03395_0,0
DSC03395_1,1
DSC03395_2,1
DSC03395_3,1
DSC03396_0,1
DSC03396_1,1
DSC03396_2,1
DSC03396_3,1
DSC03397_0,1
DSC03397_1,1
DSC03397_2,0
DSC03397_3,1
DSC03398_0,1
DSC03398_1,1
DSC03398_2,0
DSC03398_3,1
DSC03399_0,0
DSC03399_1,1
DSC03399_2,0
DSC03399_3,1
DSC03400_0,0
DSC03400_1,1
DSC03400_2,1
DSC03400_3,0
DSC03401_0,0
DSC03401_1,1
DSC03401_2,0
DSC03401_3,1
DSC03402_0,1
DSC03402_1,1
DSC03402_2,1
DSC03402_3,1
DSC03403_0,0
DSC03403_1,1
DSC03403_2,1
DSC03403_3,1
DSC03404_0,1
DSC03404_1,1
DSC03404_2,1
DSC03404_3,1
DSC03405_0,1
DSC03405_1,1
DSC03405_2,1
DSC03405_3,1
DSC03406_0,1
DSC03406_1,1
DSC03406_2,0
DSC03406_3,1
DSC03407_0,1
DSC03407_1,1
DSC03407_2,1
DSC03407_3,1
DSC03408_0,1
DSC03408_1,1
DSC03408_2,0
DSC03408_3,1
DSC03409_0,1
DSC03409_1,1
DSC03409_2,0
DSC03409_3,1
DSC03410_0,1
DSC03410_1,1
DSC03410_2,1
DSC03410_3,1
DSC03411_0,1
DSC03411_1,1
DSC03411_2,1
DSC03411_3,1
DSC03412_0,1
DSC03412_1,0
DSC03412_2,0
DSC03412_3,1
DSC03413_0,1
DSC03413_1,1
DSC03413_2,1
DSC03413_3,1
DSC03414_0,1
DSC03414_1,1
DSC03414_2,1
DSC03414_3,1
DSC03415_0,1
DSC03415_1,1
DSC03415_2,1
DSC03415_3,1
DSC03416_0,1
DSC03416_1,1
DSC03416_2,1
DSC03416_3,1
DSC03417_0,0
DSC03417_1,1
DSC03417_2,0
DSC03417_3,1
DSC03418_0,1
DSC03418_1,0
DSC03418_2,1
DSC03418_3,1
DSC03419_0,1
DSC03419_1,1
DSC03419_2,1
DSC03419_3,1
DSC03420_0,1
DSC03420_1,1
DSC03420_2,1
DSC03420_3,0
DSC03421_0,1
DSC03421_1,1
DSC03421_2,1
DSC03421_3,1
DSC03422_0,1
DSC03422_1,1
DSC03422_2,1
DSC03422_3,1
DSC03423_0,1
DSC03423_1,1
DSC03423_2,1
DSC03423_3,1
DSC03424_0,1
DSC03424_1,1
DSC03424_2,1
DSC03424_3,0
DSC03425_0,1
DSC03425_1,1
DSC03425_2,1
DSC03425_3,1
DSC03426_0,1
DSC03426_1,0
DSC03426_2,1
DSC03426_3,1
DSC03427_0,1
DSC03427_1,1
DSC03427_2,1
DSC03427_3,1
DSC03428_0,1
DSC03428_1,1
DSC03428_2,0
DSC03428_3,1
DSC03429_0,1
DSC03429_1,1
DSC03429_2,0
DSC03429_3,1
DSC03430_0,0
DSC03430_1,1
DSC03430_2,0
DSC03430_3,1
DSC03431_0,1
DSC03431_1,0
DSC03431_2,0
DSC03431_3,1
DSC03432_0,1
DSC03432_1,1
DSC03432_2,1
DSC03432_3,1
DSC03433_0,1
DSC03433_1,1
DSC03433_2,1
DSC03433_3,1
DSC03434_0,1
DSC03434_1,1
DSC03434_2,1
DSC03434_3,1
DSC03435_0,1
DSC03435_1,0
DSC03435_2,1
DSC03435_3,1
DSC03436_0,1
DSC03436_1,1
DSC03436_2,1
DSC03436_3,1
DSC03437_0,1
DSC03437_1,0
DSC03437_2,1
DSC03437_3,1
DSC03438_0,0
DSC03438_1,1
DSC03438_2,1
DSC03438_3,0
DSC03439_0,1
DSC03439_1,0
DSC03439_2,0
DSC03439_3,1
DSC03440_0,0
DSC03440_1,1
DSC03440_2,0
DSC03440_3,0
DSC03441_0,1
DSC03441_1,0
DSC03441_2,1
DSC03441_3,1
DSC03442_0,1
DSC03442_1,1
DSC03442_2,1
DSC03442_3,1
DSC03443_0,1
DSC03443_1,1
DSC03443_2,1
DSC03443_3,1
DSC03444_0,1
DSC03444_1,1
DSC03444_2,0
DSC03444_3,1
DSC03445_0,1
DSC03445_1,1
DSC03445_2,1
DSC03445_3,0
DSC03446_0,1
DSC03446_1,1
DSC03446_2,1
DSC03446_3,1
DSC03447_0,1
DSC03447_1,1
DSC03447_2,0
DSC03447_3,1
DSC03448_0,1
DSC03448_1,1
DSC03448_2,1
DSC03448_3,1
DSC03449_0,1
DSC03449_1,1
DSC03449_2,1
DSC03449_3,1
DSC03450_0,1
DSC03450_1,1
DSC03450_2,1
DSC03450_3,1
DSC03451_0,1
DSC03451_1,1
DSC03451_2,0
DSC03451_3,1
DSC03452_0,1
DSC03452_1,1
DSC03452_2,1
DSC03452_3,1
DSC03453_0,1
DSC03453_1,1
DSC03453_2,1
DSC03453_3,1
DSC03454_0,1
DSC03454_1,1
DSC03454_2,1
DSC03454_3,1
DSC03455_0,1
DSC03455_1,1
DSC03455_2,1
DSC03455_3,1
DSC03456_0,1
DSC03456_1,1
DSC03456_2,1
DSC03456_3,1
DSC03457_0,1
DSC03457_1,1
DSC03457_2,1
DSC03457_3,0
DSC03458_0,1
DSC03458_1,1
DSC03458_2,1
DSC03458_3,1
DSC03459_0,1
DSC03459_1,0
DSC03459_2,1
DSC03459_3,1
DSC03460_0,0
DSC03460_1,1
DSC03460_2,1
DSC03460_3,1
DSC03461_0,1
DSC03461_1,0
DSC03461_2,1
DSC03461_3,1
DSC03462_0,1
DSC03462_1,1
DSC03462_2,1
DSC03462_3,0
DSC03463_0,1
DSC03463_1,1
DSC03463_2,1
DSC03463_3,1
DSC03464_0,1
DSC03464_1,1
DSC03464_2,1
DSC03464_3,1
DSC03465_0,1
DSC03465_1,1
DSC03465_2,1
DSC03465_3,1
DSC03466_0,1
DSC03466_1,1
DSC03466_2,1
DSC03466_3,1
DSC03467_0,1
DSC03467_1,1
DSC03467_2,1
DSC03467_3,1
DSC03468_0,1
DSC03468_1,1
DSC03468_2,1
DSC03468_3,1
DSC03469_0,1
DSC03469_1,1
DSC03469_2,1
DSC03469_3,1
DSC03470_0,1
DSC03470_1,1
DSC03470_2,1
DSC03470_3,0
DSC03471_0,1
DSC03471_1,1
DSC03471_2,1
DSC03471_3,1
DSC03472_0,1
DSC03472_1,1
DSC03472_2,1
DSC03472_3,1
DSC03473_0,1
DSC03473_1,1
DSC03473_2,1
DSC03473_3,1
DSC03474_0,1
DSC03474_1,1
DSC03474_2,1
DSC03474_3,1
DSC03475_0,1
DSC03475_1,1
DSC03475_2,1
DSC03475_3,1
DSC03476_0,0
DSC03476_1,1
DSC03476_2,1
DSC03476_3,1
DSC03477_0,1
DSC03477_1,1
DSC03477_2,1
DSC03477_3,0
DSC03478_0,1
DSC03478_1,0
DSC03478_2,0
DSC03478_3,0
DSC03479_0,1
DSC03479_1,1
DSC03479_2,1
DSC03479_3,1
DSC03480_0,1
DSC03480_1,1
DSC03480_2,1
DSC03480_3,1
DSC03481_0,1
DSC03481_1,1
DSC03481_2,1
DSC03481_3,0
DSC03482_0,0
DSC03482_1,1
DSC03482_2,1
DSC03482_3,1
DSC03483_0,1
DSC03483_1,1
DSC03483_2,1
DSC03483_3,0
DSC03484_0,0
DSC03484_1,0
DSC03484_2,0
DSC03484_3,1
DSC03485_0,0
DSC03485_1,1
DSC03485_2,0
DSC03485_3,1
DSC03486_0,0
DSC03486_1,0
DSC03486_2,0
DSC03486_3,1
DSC03487_0,1
DSC03487_1,0
DSC03487_2,1
DSC03487_3,1
DSC03488_0,1
DSC03488_1,0
DSC03488_2,0
DSC03488_3,0
DSC03489_0,0
DSC03489_1,1
DSC03489_2,0
DSC03489_3,0
DSC03490_0,0
DSC03490_1,1
DSC03490_2,0
DSC03490_3,0
DSC03491_0,1
DSC03491_1,0
DSC03491_2,0
DSC03491_3,0
DSC03492_0,0
DSC03492_1,0
DSC03492_2,0
DSC03492_3,0
DSC03493_0,0
DSC03493_1,1
DSC03493_2,1
DSC03493_3,1
DSC03494_0,1
DSC03494_1,1
DSC03494_2,0
DSC03494_3,1
DSC03495_0,1
DSC03495_1,1
DSC03495_2,0
DSC03495_3,1
DSC03496_0,1
DSC03496_1,0
DSC03496_2,1
DSC03496_3,0
DSC03497_0,1
DSC03497_1,1
DSC03497_2,1
DSC03497_3,1
DSC03498_0,0
DSC03498_1,1
DSC03498_2,0
DSC03498_3,1
DSC03499_0,1
DSC03499_1,1
DSC03499_2,1
DSC03499_3,1
DSC03500_0,1
DSC03500_1,1
DSC03500_2,1
DSC03500_3,0
DSC03501_0,0
DSC03501_1,1
DSC03501_2,0
DSC03501_3,1
DSC03502_0,0
DSC03502_1,1
DSC03502_2,0
DSC03502_3,0
DSC03503_0,1
DSC03503_1,1
DSC03503_2,1
DSC03503_3,0
DSC03504_0,1
DSC03504_1,1
DSC03504_2,1
DSC03504_3,0
DSC03505_0,1
DSC03505_1,1
DSC03505_2,1
DSC03505_3,1
DSC03506_0,1
DSC03506_1,1
DSC03506_2,1
DSC03506_3,1
DSC03507_0,1
DSC03507_1,0
DSC03507_2,1
DSC03507_3,1
DSC03508_0,0
DSC03508_1,1
DSC03508_2,1
DSC03508_3,1
DSC03509_0,0
DSC03509_1,1
DSC03509_2,1
DSC03509_3,1
DSC03510_0,0
DSC03510_1,1
DSC03510_2,1
DSC03510_3,1
DSC03511_0,0
DSC03511_1,0
DSC03511_2,1
DSC03511_3,1
DSC03512_0,1
DSC03512_1,1
DSC03512_2,1
DSC03512_3,1
DSC03513_0,1
DSC03513_1,1
DSC03513_2,1
DSC03513_3,1
DSC03514_0,1
DSC03514_1,1
DSC03514_2,0
DSC03514_3,1
DSC03515_0,1
DSC03515_1,1
DSC03515_2,1
DSC03515_3,0
DSC03516_0,1
DSC03516_1,1
DSC03516_2,0
DSC03516_3,1
DSC03517_0,1
DSC03517_1,0
DSC03517_2,0
DSC03517_3,1
DSC03518_0,1
DSC03518_1,1
DSC03518_2,0
DSC03518_3,1
DSC03519_0,1
DSC03519_1,1
DSC03519_2,1
DSC03519_3,1
DSC03520_0,1
DSC03520_1,1
DSC03520_2,0
DSC03520_3,1
DSC03521_0,1
DSC03521_1,1
DSC03521_2,1
DSC03521_3,1
DSC03522_0,0
DSC03522_1,0
DSC03522_2,1
DSC03522_3,0
DSC03523_0,1
DSC03523_1,1
DSC03523_2,0
DSC03523_3,0
DSC03524_0,0
DSC03524_1,1
DSC03524_2,1
DSC03524_3,1
DSC03525_0,0
DSC03525_1,1
DSC03525_2,1
DSC03525_3,1
DSC03526_0,1
DSC03526_1,1
DSC03526_2,1
DSC03526_3,1
DSC03527_0,1
DSC03527_1,1
DSC03527_2,1
DSC03527_3,1
DSC03528_0,1
DSC03528_1,0
DSC03528_2,1
DSC03528_3,1
DSC03529_0,1
DSC03529_1,1
DSC03529_2,1
DSC03529_3,1
DSC03530_0,0
DSC03530_1,1
DSC03530_2,1
DSC03530_3,1
DSC03531_0,1
DSC03531_1,1
DSC03531_2,0
DSC03531_3,1
DSC03532_0,1
DSC03532_1,1
DSC03532_2,1
DSC03532_3,1
DSC03533_0,0
DSC03533_1,1
DSC03533_2,1
DSC03533_3,1
DSC03534_0,1
DSC03534_1,1
DSC03534_2,1
DSC03534_3,1
DSC03535_0,1
DSC03535_1,0
DSC03535_2,1
DSC03535_3,1
DSC03536_0,1
DSC03536_1,1
DSC03536_2,1
DSC03536_3,1
DSC03537_0,1
DSC03537_1,1
DSC03537_2,1
DSC03537_3,1
DSC03538_0,1
DSC03538_1,1
DSC03538_2,0
DSC03538_3,1
DSC03539_0,1
DSC03539_1,0
DSC03539_2,1
DSC03539_3,1
DSC03540_0,1
DSC03540_1,0
DSC03540_2,1
DSC03540_3,1
DSC03541_0,1
DSC03541_1,1
DSC03541_2,1
DSC03541_3,1
DSC03542_0,1
DSC03542_1,1
DSC03542_2,1
DSC03542_3,1
DSC03543_0,1
DSC03543_1,1
DSC03543_2,1
DSC03543_3,1
DSC03544_0,1
DSC03544_1,1
DSC03544_2,1
DSC03544_3,1
DSC03545_0,1
DSC03545_1,0
DSC03545_2,1
DSC03545_3,0
DSC03546_0,1
DSC03546_1,1
DSC03546_2,1
DSC03546_3,1
DSC03547_0,1
DSC03547_1,0
DSC03547_2,1
DSC03547_3,0
DSC03548_0,1
DSC03548_1,1
DSC03548_2,1
DSC03548_3,1
DSC03549_0,1
DSC03549_1,1
DSC03549_2,1
DSC03549_3,1
DSC03550_0,1
DSC03550_1,0
DSC03550_2,1
DSC03550_3,1
DSC03551_0,1
DSC03551_1,1
DSC03551_2,1
DSC03551_3,1
DSC03552_0,0
DSC03552_1,1
DSC03552_2,1
DSC03552_3,0
DSC03553_0,1
DSC03553_1,1
DSC03553_2,1
DSC03553_3,0
DSC03554_0,0
DSC03554_1,0
DSC03554_2,1
DSC03554_3,0
DSC03555_0,1
DSC03555_1,1
DSC03555_2,1
DSC03555_3,0
DSC03556_0,0
DSC03556_1,1
DSC03556_2,1
DSC03556_3,1
DSC03557_0,1
DSC03557_1,1
DSC03557_2,1
DSC03557_3,0
DSC03558_0,1
DSC03558_1,1
DSC03558_2,1
DSC03558_3,1
DSC03559_0,1
DSC03559_1,1
DSC03559_2,1
DSC03559_3,1
DSC03560_0,1
DSC03560_1,0
DSC03560_2,1
DSC03560_3,0
DSC03561_0,1
DSC03561_1,1
DSC03561_2,1
DSC03561_3,1
DSC03562_0,0
DSC03562_1,1
DSC03562_2,0
DSC03562_3,1
DSC03563_0,1
DSC03563_1,0
DSC03563_2,1
DSC03563_3,1
DSC03564_0,1
DSC03564_1,1
DSC03564_2,1
DSC03564_3,1
DSC03565_0,0
DSC03565_1,1
DSC03565_2,1
DSC03565_3,1
DSC03566_0,1
DSC03566_1,1
DSC03566_2,1
DSC03566_3,1
DSC03567_0,1
DSC03567_1,1
DSC03567_2,1
DSC03567_3,1
DSC03568_0,1
DSC03568_1,1
DSC03568_2,1
DSC03568_3,1
DSC03569_0,1
DSC03569_1,1
DSC03569_2,1
DSC03569_3,1
DSC03570_0,0
DSC03570_1,1
DSC03570_2,1
DSC03570_3,1
DSC03571_0,1
DSC03571_1,1
DSC03571_2,0
DSC03571_3,1
DSC03572_0,0
DSC03572_1,1
DSC03572_2,0
DSC03572_3,0
DSC03573_0,1
DSC03573_1,0
DSC03573_2,0
DSC03573_3,0
DSC03574_0,1
DSC03574_1,0
DSC03574_2,1
DSC03574_3,0
DSC03575_0,0
DSC03575_1,1
DSC03575_2,1
DSC03575_3,1
DSC03576_0,1
DSC03576_1,1
DSC03576_2,1
DSC03576_3,1
DSC03577_0,1
DSC03577_1,1
DSC03577_2,1
DSC03577_3,1
DSC03578_0,1
DSC03578_1,1
DSC03578_2,0
DSC03578_3,1
DSC03579_0,1
DSC03579_1,1
DSC03579_2,0
DSC03579_3,1
DSC03580_0,1
DSC03580_1,1
DSC03580_2,0
DSC03580_3,1
DSC03581_0,1
DSC03581_1,1
DSC03581_2,1
DSC03581_3,0
DSC03582_0,1
DSC03582_1,0
DSC03582_2,1
DSC03582_3,1
DSC03583_0,1
DSC03583_1,0
DSC03583_2,1
DSC03583_3,1
DSC03584_0,1
DSC03584_1,1
DSC03584_2,1
DSC03584_3,1
DSC03585_0,1
DSC03585_1,1
DSC03585_2,1
DSC03585_3,1
DSC03586_0,1
DSC03586_1,1
DSC03586_2,1
DSC03586_3,1
DSC03587_0,1
DSC03587_1,1
DSC03587_2,1
DSC03587_3,1
DSC03588_0,0
DSC03588_1,1
DSC03588_2,0
DSC03588_3,1
DSC03589_0,0
DSC03589_1,1
DSC03589_2,1
DSC03589_3,1
DSC03590_0,0
DSC03590_1,1
DSC03590_2,1
DSC03590_3,1
DSC03591_0,1
DSC03591_1,0
DSC03591_2,1
DSC03591_3,1
DSC03592_0,0
DSC03592_1,0
DSC03592_2,1
DSC03592_3,0
DSC03593_0,0
DSC03593_1,0
DSC03593_2,0
DSC03593_3,0
DSC03594_0,0
DSC03594_1,0
DSC03594_2,1
DSC03594_3,0
DSC03595_0,1
DSC03595_1,0
DSC03595_2,1
DSC03595_3,0
DSC03596_0,1
DSC03596_1,0
DSC03596_2,1
DSC03596_3,0
DSC03597_0,1
DSC03597_1,1
DSC03597_2,1
DSC03597_3,1
DSC03598_0,0
DSC03598_1,1
DSC03598_2,0
DSC03598_3,1
DSC03599_0,0
DSC03599_1,1
DSC03599_2,1
DSC03599_3,1
DSC03600_0,1
DSC03600_1,1
DSC03600_2,0
DSC03600_3,0
DSC03601_0,0
DSC03601_1,1
DSC03601_2,0
DSC03601_3,1
DSC03602_0,1
DSC03602_1,0
DSC03602_2,0
DSC03602_3,0
DSC03603_0,0
DSC03603_1,0
DSC03603_2,1
DSC03603_3,0
DSC03604_0,0
DSC03604_1,1
DSC03604_2,1
DSC03604_3,1
DSC03605_0,1
DSC03605_1,0
DSC03605_2,1
DSC03605_3,1
DSC03606_0,1
DSC03606_1,1
DSC03606_2,0
DSC03606_3,1
DSC03607_0,1
DSC03607_1,1
DSC03607_2,0
DSC03607_3,0
DSC03608_0,1
DSC03608_1,1
DSC03608_2,0
DSC03608_3,0
DSC03609_0,1
DSC03609_1,1
DSC03609_2,0
DSC03609_3,0
DSC03610_0,0
DSC03610_1,1
DSC03610_2,1
DSC03610_3,0
DSC03611_0,1
DSC03611_1,1
DSC03611_2,1
DSC03611_3,1
DSC03612_0,1
DSC03612_1,1
DSC03612_2,1
DSC03612_3,1
DSC03613_0,1
DSC03613_1,1
DSC03613_2,1
DSC03613_3,1
DSC03614_0,1
DSC03614_1,1
DSC03614_2,1
DSC03614_3,1
DSC03615_0,1
DSC03615_1,1
DSC03615_2,1
DSC03615_3,1
DSC03616_0,0
DSC03616_1,1
DSC03616_2,0
DSC03616_3,1
DSC04342,0
DSC04343,0
DSC04344,0
DSC04345,0
DSC04346,0
DSC04347,0
DSC04348,1
DSC04349,1
DSC04350,1
DSC04351,0
DSC04352,0
DSC04353,0
DSC04354,0
DSC04355,1
DSC04356,1
DSC04357,0
DSC04358,1
DSC04359,1
DSC04360,1
DSC04361,0
DSC04362,0
DSC04363,0
DSC04364,0
DSC04365,0
DSC04366,0
DSC04367,0
DSC04368,0
DSC04369,0
DSC04370,1
DSC04371,0
DSC04372,0
DSC04373,0
DSC04374,0
DSC04375,0
DSC04376,0
DSC04377,0
DSC04378,0
DSC04379,0
DSC04380,0
DSC04381,1
DSC04382,0
DSC04383,0
DSC04384,0
DSC04385,0
DSC04386,0
DSC04387,0
DSC04388,0
DSC04389,0
DSC04390,0
DSC04391,1
DSC04392,1
DSC04393,1
DSC04394,1
DSC04395,0
DSC04396,1
DSC04397,0
DSC04398,0
DSC04399,0
DSC04400,0
DSC04401,0
DSC04402,1
DSC04403,1
DSC04404,1
DSC04405,1
DSC04406,0
DSC04407,1
DSC04408,0
DSC04409,0
DSC04410,0
DSC04411,1
DSC04412,1
DSC04413,1
DSC04414,0
DSC04415,0
DSC04416,0
DSC04417,1
DSC04418,1
DSC04419,1
DSC04420,1
DSC04421,1
DSC04422,1
DSC04423,1
DSC04424,0
DSC04425,1
DSC04426,1
DSC04427,0
DSC04428,1
DSC04429,1
DSC04430,1
DSC04431,1
DSC04432,1
DSC04433,0
DSC04434,1
DSC04435,0
DSC04436,0
DSC04437,0
DSC04438,0
DSC04439,0
DSC04440,0
DSC04441,1
DSC04442,0
DSC04443,0
DSC04444,1
DSC04445,1
DSC04446,1
DSC04447,1
DSC04448,1
DSC04449,1
DSC04450,1
DSC04451,1
DSC04452,1
DSC04453,1
DSC04454,1
DSC04455,1
DSC04456,1
DSC04457,0
DSC04458,1
DSC04459,0
DSC04460,1
DSC04461,0
DSC04462,1
DSC04463,1
DSC04464,1
DSC04465,0
DSC04466,1
DSC04467,1
DSC04468,0
DSC04469,0
DSC04470,0
DSC04471,1
DSC04472,0
DSC04473,1
DSC04474,1
DSC04475,1
DSC04476,0
DSC04477,0
DSC04478,0
DSC04479,1
DSC04480,1
DSC04481,0
DSC04482,1
DSC04483,0
DSC04484,1
DSC04485,0
DSC04486,1
DSC04487,0
DSC04488,0
DSC04489,0
DSC04490,0
DSC04491,0
DSC04492,0
DSC04493,1
DSC04494,1
DSC04495,0
DSC04496,0
DSC04497,0
DSC04498,1
DSC04499,0
DSC04500,0
DSC04501,0
DSC04502,0
DSC04503,0
DSC04504,0
DSC04505,0
DSC04506,0
DSC04507,0
DSC04508,0
DSC04509,0
DSC04510,0
DSC04511,0
DSC04512,1
DSC04513,1
DSC04514,0
DSC04515,1
DSC04516,0
DSC04517,1
DSC04518,0
DSC04519,1
DSC04520,0
DSC04521,0
DSC04522,0
DSC04523,1
DSC04524,1
DSC04525,1
DSC04526,1
DSC04527,1
DSC04528,0
DSC04529,1
DSC04530,1
DSC04531,0
DSC04532,1
DSC04533,0
DSC04534,0
DSC04535,1
DSC04536,0
DSC04537,0
DSC04538,1
DSC04539,1
DSC04540,1
DSC04541,1
DSC04542,1
DSC04543,1
DSC04544,1
DSC04545,1
DSC04546,0
DSC04547,0
DSC04548,0
DSC04549,0
DSC04550,0
DSC04551,0
DSC04552,0
DSC04553,0
DSC04554,1
DSC04555,0
DSC04556,0
DSC04557,0
DSC04558,1
DSC04559,0
DSC04560,0
DSC04561,0
DSC04562,0
DSC04563,0
DSC04564,0
DSC04565,0
DSC04566,0
DSC04567,0
DSC04568,0
DSC04569,0
DSC04570,0
DSC04571,1
DSC04572,1
DSC04573,1
DSC04574,0
DSC04575,0
DSC04576,0
DSC04577,1
DSC04578,0
DSC04579,0
DSC04580,0
DSC04581,0
DSC04582,0
DSC04583,0
DSC04584,0
DSC04585,1
DSC04586,1
DSC04587,0
DSC04588,0
DSC04589,0
DSC04590,0
DSC04591,1
DSC04592,0
DSC04593,0
DSC04594,0
DSC04595,0
DSC04596,0
DSC04597,0
DSC04598,0
DSC04798_0,1
DSC04798_1,1
DSC04798_2,1
DSC04798_3,1
DSC04799_0,1
DSC04799_1,1
DSC04799_2,1
DSC04799_3,1
DSC04800_0,1
DSC04800_1,1
DSC04800_2,1
DSC04800_3,1
DSC04801_0,1
DSC04801_1,1
DSC04801_2,1
DSC04801_3,1
DSC04802_0,1
DSC04802_1,1
DSC04802_2,1
DSC04802_3,1
DSC04803_0,1
DSC04803_1,1
DSC04803_2,1
DSC04803_3,1
DSC04804_0,1
DSC04804_1,1
DSC04804_2,1
DSC04804_3,1
DSC04805_0,1
DSC04805_1,1
DSC04805_2,1
DSC04805_3,1
DSC04806_0,1
DSC04806_1,1
DSC04806_2,1
DSC04806_3,1
